"merchant","correlation","rank","selected"
"merchant_Aditivo_2440",0.0266844282413857,863,FALSE
"merchant_Planeta_de_Heroes_1031",0.0264830101010421,864,FALSE
"merchant_Fury_6703",0.0262326049101526,865,FALSE
"merchant_Skeletia_4198",0.0260089472270941,866,FALSE
"merchant_Distribuciones_Cifuentes_Sa_De_Cv_209",0.0256896424286728,867,FALSE
"merchant_tienddy_com_10855",0.0253421858853123,868,FALSE
"merchant_AR_Distribution_10317",0.0253421858853122,869,FALSE
"merchant_AliExpress_31893",0.0253421858853121,870,FALSE
"merchant_Well_Breathing_12391",0.0253421858853121,871,FALSE
"merchant_Eterna_Skincare_7378",0.0253421858853121,872,FALSE
"merchant_CAMPERO_11268",0.0253421858853121,873,FALSE
"merchant_Acorax_Tech_6168",0.0253421858853121,874,FALSE
"merchant_Sportllantas_10086",0.0253421858853121,875,FALSE
"merchant_Team_Back_Shop_6931",0.0253421858853121,876,FALSE
"merchant_GentleLux_31958",0.0251844567747858,877,FALSE
"merchant_Farmacia_Dermatologica_Derma_Balance_7512",0.0250565554969603,878,FALSE
"merchant_Zapater_ia_Hidalgo_6438",0.0246964169644695,879,FALSE
"merchant_Tienda_Club_Puebla_10993",0.0245711799611538,880,FALSE
"merchant_Rocha_Hats_6795",0.024417941727704,881,FALSE
"merchant_inclothes_880",0.0242641289569724,882,FALSE
"merchant_Speed_Gadgets_9621",0.0242577853824381,883,FALSE
"merchant_Sennheiser_11655",0.0241960785404508,884,FALSE
"merchant_Steroidxtreme_4497",0.024172350636987,885,FALSE
"merchant_zenith_w_international_10422",0.0240352861810203,886,FALSE
"merchant_Ani_K_Makeup_12427",0.0239981221277716,887,FALSE
"merchant_Kraken_Pinturas_2970",0.0234510807760889,888,FALSE
"merchant_Ama_biolabs_32090",0.0233886069718715,889,FALSE
"merchant_Sartenes_Victoria_318",0.0231429975564042,890,FALSE
"merchant_GIALLO_JEWELRY_1875",0.022950858247365,891,FALSE
"merchant_Acr_opolis_7949",0.0228089700120752,892,FALSE
"merchant_Lend_The_Trend_6388",0.0227908965727078,893,FALSE
"merchant_Spring_Air_By_Atlas_del_descanso_30042",0.0225977658846063,894,FALSE
"merchant_Zapater_ia_Francis_delxe_10914",0.0225936844435325,895,FALSE
"merchant_Okidoky_Cosmetics_8946",0.0225434270810342,896,FALSE
"merchant_Nontox_Cosmetica_10899",0.0225434270810341,897,FALSE
"merchant_Mona_Store_6621",0.0225434270810341,898,FALSE
"merchant_Glow_Cosmetics_29549",0.0225434270810341,899,FALSE
"merchant_A_NIVEL_DE_CANCHA_4817",0.0224135720534585,900,FALSE
"merchant_IBU_SHOP_2425",0.0222380892434708,901,FALSE
"merchant_Polyllantas_10215",0.0220720275849722,902,FALSE
"merchant_Cucharas_11886",0.022016376748442,903,FALSE
"merchant_AMORES_ONLINE_3611",0.0218873646229206,904,FALSE
"merchant_Camelbak_5158",0.0217181601301147,905,FALSE
"merchant_SOMOS_REYES_10908",0.0216989533894219,906,FALSE
"merchant_Pro_Standar_29876",0.0216077785991369,907,FALSE
"merchant_GRAND_PET_6080",0.0215116333391607,908,FALSE
"merchant_Karen_Zarate_Personal_Training_10377",0.0214204477600093,909,FALSE
"merchant_Kalcos_Zapater_ia_6961",0.0213857146049648,910,FALSE
"merchant_Elite_Lockers_6330",0.0213489374730459,911,FALSE
"merchant_Oscuro_Deseo_Shop_2908",0.0213305365335761,912,FALSE
"merchant_Decolecto_7184",0.021045398963411,913,FALSE
"merchant_Mundo_Tool_Mexico_218",0.0207262511244249,914,FALSE
"merchant_Trendyshop_de_M_exico_S_de_R_L_de_C_V_10956",0.0206772547787707,915,FALSE
"merchant_Pavi_Italy_4716",0.0205401104854452,916,FALSE
"merchant_Sky_Shop_6653",0.0202129442151335,917,FALSE
"merchant_Juguetes_Iga_1006",0.0200346313691124,918,FALSE
"merchant_The_Mexa_society_8329",0.0200004722847119,919,FALSE
"merchant_Kataplum_Tienda_en_l_inea_6587",0.0199432781371419,920,FALSE
"merchant_Ferrefaster_1391",0.0199370537866695,921,FALSE
"merchant_Flux_Onena_9807",0.0198560996043538,922,FALSE
"merchant_Frida_s_Lunches_2953",0.0196132301849126,923,FALSE
"merchant_Chop_Chop_Bikes_10170",0.0196089927970564,924,FALSE
"merchant_Michelle_Accesorios_7511",0.0196089927970563,925,FALSE
"merchant_Japan_Box_Store_11153",0.0195011809321158,926,FALSE
"merchant_Vida_Entre_brechas_4422",0.0194049095276323,927,FALSE
"merchant_Rancho_el_17_5995",0.0188456158412531,928,FALSE
"merchant_Plazapar_10907",0.0183919698531278,929,FALSE
"merchant_Rockkings_12405",0.0180528859897829,930,FALSE
"merchant_FABRICA_DE_PERSIANAS_CR_10996",0.0180528859897829,931,FALSE
"merchant_Lobo_Solo_1268",0.0180081638363277,932,FALSE
"merchant_EMME_1951",0.0179648986272215,933,FALSE
"merchant_Almoda_Hogar_Hotel_S_A_de_C_V_4428",0.017859771314987,934,FALSE
"merchant_Calzado_Andorra_12197",0.017786297324473,935,FALSE
"merchant_Beisbolmania_948",0.0176625802146218,936,FALSE
"merchant_Zenbay_10604",0.0174756746537104,937,FALSE
"merchant_Fondaii_8269",0.0174237891364165,938,FALSE
"merchant_Mu_Me_2603",0.0171749980284812,939,FALSE
"merchant_Elemate_10252",0.0171701687017359,940,FALSE
"merchant_Meetik_925_10079",0.017023433900987,941,FALSE
"merchant_Cherry_5366",0.0169687264074254,942,FALSE
"merchant_CUATRERO_BOOTS_11939",0.016945909472478,943,FALSE
"merchant_Music_Maniacs_31757",0.016945909472478,944,FALSE
"merchant_NURIA_MORERA_10951",0.016706321276178,945,FALSE
"merchant_Concord_6648",0.0166579597163697,946,FALSE
"merchant_TORKE_10967",0.0164855006014674,947,FALSE
"merchant_ceresii_shop_10819",0.0164695713922097,948,FALSE
"merchant_Gio_Baby_Kids_10825",0.0160711406104533,949,FALSE
"merchant_Kitchens_Solutionskitchens_Solution_7223",0.015764986733993,950,FALSE
"merchant_Dear_Bias_6251",0.0157263616153174,951,FALSE
"merchant_Abc_Lashes_10757",0.015632394839273,952,FALSE
"merchant_Muletta_7789",0.0155916804021795,953,FALSE
"merchant_Stamp_your_nails_7354",0.0155600536664165,954,FALSE
"merchant_Pez_de_Papel_10988",0.0151724860945137,955,FALSE
"merchant_Mr_Candy_10446",0.0149822571889578,956,FALSE
"merchant_avicell_2399",0.0147018218461496,957,FALSE
"merchant_Beneshoes_11200",0.014695420749547,958,FALSE
"merchant_Anforama_3744",0.0144921924308213,959,FALSE
"merchant_Rifta_Shop_2878",0.01435980476625,960,FALSE
"merchant_Satisfashion_9578",0.0142712424583421,961,FALSE
"merchant_the_highline_jewelry_3730",0.0142573333560047,962,FALSE
"merchant_ZTA_10183",0.0141471506682,963,FALSE
"merchant_Construrama_San_Jer_onimo_5491",0.0141471506681999,964,FALSE
"merchant_Villarreal_Muebles_Flux_12160",0.0141471506681999,965,FALSE
"merchant_Mara_Mermaid_7026",0.0141471506681999,966,FALSE
"merchant_Bella_Coste_nita_5056",0.0141308216525727,967,FALSE
"merchant_Flowr_10519",0.0140893952311238,968,FALSE
"merchant_Shadebox_7210",0.0140893952311238,969,FALSE
"merchant_GV_JOYERIA_9922",0.0140709652770711,970,FALSE
"merchant_Klevek_5363",0.0135336737986807,971,FALSE
"merchant_Anante_Joyeria_8644",0.0133245527415379,972,FALSE
"merchant_Importbike_1496",0.0131427808067857,973,FALSE
"merchant_UNIVERSO_JEIMAT_9732",0.0126633265781397,974,FALSE
"merchant_Ene_Boutique_7916",0.0121423792953456,975,FALSE
"merchant_Trinitate_2015",0.0121299880178079,976,FALSE
"merchant_4Bs_Cosmetics_7661",0.011960347061899,977,FALSE
"merchant_VETERINARIA_CASA_LUNA_454",0.0115002443899741,978,FALSE
"merchant_Cherry_Pink_7883",0.0113861617018654,979,FALSE
"merchant_Nopalmilta_6026",0.0112640153299502,980,FALSE
"merchant_Foly_Muebles_7473",0.0110052578698674,981,FALSE
"merchant_Atem_8659",0.0108419902304969,982,FALSE
"merchant_Mister_Ortega_6823",0.010800980215977,983,FALSE
"merchant_Club_de_rizos_7214",0.0104296365451291,984,FALSE
"merchant_Madera_Piso_7197",0.0104134345209613,985,FALSE
"merchant_INNOVA_TECH_10985",0.0102699190958293,986,FALSE
"merchant_Solo_de_Bater_ia_2056",0.0101259044724647,987,FALSE
"merchant_SEDUXIONSHOP_8337",0.0101259044724647,988,FALSE
"merchant_De_Mam_a_Gourmet_11059",0.0101259044724647,989,FALSE
"merchant_Accesorios_GM_Mayoreo_10065",0.0100588201498953,990,FALSE
"merchant_Santo_Dulce_5225",0.0100397882461265,991,FALSE
"merchant_COCINALIA_8863",0.0100345585840407,992,FALSE
"merchant_Beibyjoe_9722",0.00998828453705442,993,FALSE
"merchant_Glowzilla_5979",0.00998828453705442,994,FALSE
"merchant_Kronaline_6879",0.00998828453705439,995,FALSE
"merchant_Hoka_11533",0.00927393282045172,996,FALSE
"merchant_Metacompras_11541",0.00897712084106309,997,FALSE
"merchant_Young_Mi_10602",0.00887255238012941,998,FALSE
"merchant_Zaga_3542",0.00871874098670935,999,FALSE
"merchant_Savi_Jeans_11095",0.00867981949425673,1000,FALSE
"merchant_Qjugamos_7764",0.00864792304860596,1001,FALSE
"merchant_Esportscorner_6933",0.00854963305964395,1002,FALSE
"merchant_Losvamcel_10554",0.00854963305964395,1003,FALSE
"merchant_correasamsung_10791",0.00854963305964395,1004,FALSE
"merchant_Pa_nales_Ecologicos_Palu_1491",0.00854963305964393,1005,FALSE
"merchant_Balagardos_Mto_Store_5106",0.00854963305964391,1006,FALSE
"merchant_Babybee_Panales_Ecologicos_2962",0.00854963305964391,1007,FALSE
"merchant_Luna_Lenore_11538",0.00854963305964391,1008,FALSE
"merchant_MINNA_SHOES_6908",0.00852211309440702,1009,FALSE
"merchant_Parfum_Shop_7953",0.00846687791975754,1010,FALSE
"merchant_Somni_Store_9963",0.00814415909313514,1011,FALSE
"merchant_Coco_Cosmetica_Natural_9703",0.00797518459453731,1012,FALSE
"merchant_Ferre_Kuper_6671",0.00733760222681181,1013,FALSE
"merchant_Truful_6498",0.00728701156003805,1014,FALSE
"merchant_Rocky_Glasses_8968",0.00728135877426189,1015,FALSE
"merchant_CBDbies_1517",0.00689472943916042,1016,FALSE
"merchant_Osamala_10843",0.00687488405450798,1017,FALSE
"merchant_Lizbeth_Castro_2771",0.0067910257344064,1018,FALSE
"merchant_Hanes_11524",0.00678206375658683,1019,FALSE
"merchant_Vaquero_Vaquera_10883",0.00663770246783128,1020,FALSE
"merchant_Perfumeria93_5787",0.00648000266748075,1021,FALSE
"merchant_Varonte_62",0.00620588630475494,1022,FALSE
"merchant_Mundo_Disney_Balderas_29048",0.00616241371380559,1023,FALSE
"merchant_Soyamigo_6319",0.00616241371380559,1024,FALSE
"merchant_Arome_Mayoreo_10168",0.00575087425536586,1025,FALSE
"merchant_Shirakaba_Beauty_30045",0.00575087425536583,1026,FALSE
"merchant_La_casita_31955",0.00575087425536582,1027,FALSE
"merchant_Mundo_Ele_6825",0.00574242486530785,1028,FALSE
"merchant_mali_tanning_9951",0.00540321608981619,1029,FALSE
"merchant_Shop_Chula_5517",0.00518871450607158,1030,FALSE
"merchant_Jarking_7619",0.00518192858454023,1031,FALSE
"merchant_PERFECT_HOME_6072",0.0051273193956879,1032,FALSE
"merchant_Home_and_Fashion_9811",0.00498032331746051,1033,FALSE
"merchant_Joyer_ia_Lia_Mared_Online_12089",0.00484929571493717,1034,FALSE
"merchant_GB_CURATED_INTERIORS_8685",0.00467576579363491,1035,FALSE
"merchant_Malpa_4692",0.00433771281265396,1036,FALSE
"merchant_The_face_7536",0.00428686688941496,1037,FALSE
"merchant_Nuovo_Muebler_ia_online_4491",0.00418066833447604,1038,FALSE
"merchant_Clicksale_1506",0.00418066833447604,1039,FALSE
"merchant_Black_Bass_7931",0.00411545874431091,1040,FALSE
"merchant_Jelly_Therapy_Spa_6762",0.00411470805094566,1041,FALSE
"merchant_RELOJES_SNKRS_C_C_GDL_29817",0.00399353831797078,1042,FALSE
"merchant_Pirma_10920",0.00363124015569848,1043,FALSE
"merchant_Lizapons_4622",0.00350699768189913,1044,FALSE
"merchant_Maelf_Training_Certification_5222",0.00350699768189911,1045,FALSE
"merchant_Gank_Gaming_Store_7082",0.0035069976818991,1046,FALSE
"merchant_Amarce_Beauty_2262",0.00343548395384178,1047,FALSE
"merchant_Candayel_Store_9383",0.00337979161555074,1048,FALSE
"merchant_Kinky_Mascotas_11633",0.00295211545108781,1049,FALSE
"merchant_Gowin_4709",0.00295211545108781,1050,FALSE
"merchant_USAGI_MARKET_4264",0.00295211545108781,1051,FALSE
"merchant_Bat_Store_Online_3624",0.00295211545108781,1052,FALSE
"merchant_Liz_Campos_31199",0.00295211545108779,1053,FALSE
"merchant_GRUPO_DERZU_10084",0.00295211545108779,1054,FALSE
"merchant_CONCRETE_32951",0.00295211545108779,1055,FALSE
"merchant_Accesorios_Rubi_4352",0.00267928786065913,1056,FALSE
"merchant_Llantanet_S_A_de_C_V_ONLINE_4286",0.00243445381320208,1057,FALSE
"merchant_TechnoMarine_M_exico_528",0.00226591183182988,1058,FALSE
"merchant_LAURENTI_11542",0.00219892295514649,1059,FALSE
"merchant_Dermyf_788",0.00173413955387968,1060,FALSE
"merchant_Aribest_Lenceria_10270",0.00168712920280775,1061,FALSE
"merchant_Croketerra_Pet_Shop_Online_10349",0.00143956353036047,1062,FALSE
"merchant_BPN_PRO_9997",0.000958454914606475,1063,FALSE
"merchant_High_Impact_12426",0.000744973302816314,1064,FALSE
"merchant_Workshox_10818",0.000707564011761648,1065,FALSE
"merchant_We_Love_Pets_9067",0.000584337496319317,1066,FALSE
"merchant_CURLY_WOMAN_9424",0.000491065155825724,1067,FALSE
"merchant_BCBG_10937",0.00030798508882038,1068,FALSE
"merchant_POCAPAY_GO_11508",0.000307985088820353,1069,FALSE
"merchant_ZIMA_6739",0.000266354254321396,1070,FALSE
"merchant_Sofia_Colors_8745",0.000217177575816931,1071,FALSE
"merchant_Zapater_ias_Torre_on_9612",0.000153356646809755,1072,FALSE
"merchant_Hivemx_11885",0.000153356646809754,1073,FALSE
"merchant_Calzado_Xicar_u_Conekta_32392",0.000153356646809752,1074,FALSE
"merchant_Sporelli_7193",-0.000146283887598757,1075,FALSE
"merchant_Congott_6244",-0.00015285080374817,1076,FALSE
"merchant_Brownie_10560",-0.000169645105242515,1077,FALSE
"merchant_di_etz_11335",-0.000322386635949734,1078,FALSE
"merchant_Derma_BOUTIQUE_4790",-0.000380326736048344,1079,FALSE
"merchant_AHURA_INK_SHOP_11506",-0.000772265324542929,1080,FALSE
"merchant_BEXT_AUTOACCESORIOS_10221",-0.000913761638428728,1081,FALSE
"merchant_BalanceFood_12438",-0.00119562641859921,1082,FALSE
"merchant_Lencer_ia_Itzel_Cano_10074",-0.00128738191310097,1083,FALSE
"merchant_Roompink_6066",-0.00135396745946737,1084,FALSE
"merchant_OKA_11969",-0.00135396745946737,1085,FALSE
"merchant_Beautyglambykar_1847",-0.00142683158291415,1086,FALSE
"merchant_La_Talla_Perfecta_7583",-0.00176456780351261,1087,FALSE
"merchant_Starlan_Perfumes_31044",-0.00176456780351262,1088,FALSE
"merchant_Velociferoz_6881",-0.00176456780351263,1089,FALSE
"merchant_Cereza_Limon_8086",-0.00176456780351264,1090,FALSE
"merchant_Kawa_Games_10059",-0.00181986018306538,1091,FALSE
"merchant_Teclaser_11121",-0.00192278305294362,1092,FALSE
"merchant_Coletta_Joyeria_5736",-0.00194483750718975,1093,FALSE
"merchant_Eon_Gamers_11243",-0.00208206456560757,1094,FALSE
"merchant_JM_MODA_9045",-0.00217233898947204,1095,FALSE
"merchant_Angeles_Divas_10922",-0.00250237884666558,1096,FALSE
"merchant_Mia_Babies_Toddler_Shop_625",-0.00264540215746831,1097,FALSE
"merchant_Sunnie_10812",-0.00264540215746832,1098,FALSE
"merchant_MA_Skincare_M_exico_7859",-0.00279084770807582,1099,FALSE
"merchant_LA_POCIMA_DE_RAPUNZEL_SA_DE_CV_98",-0.0028193583522126,1100,FALSE
"merchant_El_Borcegui_3440",-0.00294715480364267,1101,FALSE
"merchant_Attivo_8205",-0.00297428917325618,1102,FALSE
"merchant_Chai_Club_8708",-0.00297428917325621,1103,FALSE
"merchant_B_ausse_Beauty_3044",-0.00297428917325621,1104,FALSE
"merchant_Vv_Eshop_3548",-0.00297428917325623,1105,FALSE
"merchant_ESTAFETA_11345",-0.0030733007813443,1106,FALSE
"merchant_One_Night_Stand_Offline_10407",-0.00307330078134433,1107,FALSE
"merchant_VYVE_Active_Wear_2442",-0.003129206875812,1108,FALSE
"merchant_Hanna_3377",-0.00315026524485228,1109,FALSE
"merchant_Gymaholic_Mx_3521",-0.00341259432461912,1110,FALSE
"merchant_La_Flateria_9397",-0.00367151616377354,1111,FALSE
"merchant_Lalic_Derien_6657",-0.00374631318284217,1112,FALSE
"merchant_Outlet_Doto_31889",-0.00374631318284217,1113,FALSE
"merchant_Lionesse_9717",-0.00374631318284218,1114,FALSE
"merchant_Grace_Alley_6636",-0.00374631318284218,1115,FALSE
"merchant_Tienda_Leviacat_10380",-0.00374631318284219,1116,FALSE
"merchant_Bartender_On_Duty_5576",-0.00385750677974878,1117,FALSE
"merchant_Smart_Music_12328",-0.00390756081440854,1118,FALSE
"merchant_Ruma_7750",-0.00391789823665886,1119,FALSE
"merchant_Joan_Cosmeticos_267",-0.0039555050920812,1120,FALSE
"merchant_Propiel_6651",-0.00461840008753029,1121,FALSE
"merchant_PC_STORE_MX_12355",-0.005044297584616,1122,FALSE
"merchant_Erizoo_M_exico_30239",-0.00508753773227561,1123,FALSE
"merchant_Plata_Taxco_10250",-0.0051948510997137,1124,FALSE
"merchant_Tena_12327",-0.005289869275364,1125,FALSE
"merchant_Tepetongo_6746",-0.00529425637817989,1126,FALSE
"merchant_Kirei_Woman_Beauty_6056",-0.00529825710458435,1127,FALSE
"merchant_Morusitas_Styles_2047",-0.00531274278215147,1128,FALSE
"merchant_Angela_Tallas_Extra_On_30049",-0.00544416096174632,1129,FALSE
"merchant_Soem_optical_4848",-0.00544416096174634,1130,FALSE
"merchant_The_Casa_Club_11634",-0.00544416096174634,1131,FALSE
"merchant_Zapateria_Franck_8810",-0.00544416096174634,1132,FALSE
"merchant_Pagoni_11271",-0.00544416096174634,1133,FALSE
"merchant_Modern_Baby_Kids_10379",-0.00544416096174634,1134,FALSE
"merchant_De_soap_boutique_8122",-0.00544416096174637,1135,FALSE
"merchant_NOVEDADES_DAKAR_9965",-0.00544416096174637,1136,FALSE
"merchant_King_Dog_Cat_10437",-0.00544416096174637,1137,FALSE
"merchant_Good_Night_Store_5901",-0.00544416096174637,1138,FALSE
"merchant_Sombreros_Tardan_5159",-0.00544416096174637,1139,FALSE
"merchant_Jay_C_Shoes_6694",-0.00544416096174637,1140,FALSE
"merchant_Focografico_8738",-0.00544416096174637,1141,FALSE
"merchant_Tesso_Home_7969",-0.00544416096174637,1142,FALSE
"merchant_X_Amalfi_Sunglasses_11082",-0.00544416096174637,1143,FALSE
"merchant_You_Are_Boutique_10190",-0.00544416096174637,1144,FALSE
"merchant_SATURNIA_10952",-0.00544416096174638,1145,FALSE
"merchant_TENTACION_POR_TODO_TIENDA_PARA_MAYORISTAS_8972",-0.0054931801615054,1146,FALSE
"merchant_Festacenter_11152",-0.00555699794924203,1147,FALSE
"merchant_Accsmels_10709",-0.00572805856217172,1148,FALSE
"merchant_Padelstore_M_exico_10724",-0.00572805856217173,1149,FALSE
"merchant_Mil_Luces_9927",-0.00572805856217173,1150,FALSE
"merchant_GALBAR_583",-0.00574759188364292,1151,FALSE
"merchant_Mosvarti_5123",-0.00579924755343528,1152,FALSE
"merchant_Vitasei_6748",-0.00584443633425074,1153,FALSE
"merchant_AT_ALIA_198",-0.00594807104260212,1154,FALSE
"merchant_Ceresii_5486",-0.00610690986345116,1155,FALSE
"merchant_Livo_Koua_3902",-0.00621493260083382,1156,FALSE
"merchant_Beyond_Pro_Shop_7822",-0.00627119348728383,1157,FALSE
"merchant_Bimori_Belleza_Sustentable_11045",-0.00671792474989445,1158,FALSE
"merchant_Lirol_3865",-0.00671792474989445,1159,FALSE
"merchant_I_Luv_It_1169",-0.00681655356168238,1160,FALSE
"merchant_All_4_Vaping_4723",-0.00705748399476767,1161,FALSE
"merchant_Romastore_Mexico_8948",-0.00724215352116973,1162,FALSE
"merchant_Muebles_Blas_29980",-0.00770980394150127,1163,FALSE
"merchant_PC_LAP_SC_11016",-0.00770980394150128,1164,FALSE
"merchant_EMANTI_4787",-0.00783525431462269,1165,FALSE
"merchant_Waxkin_11579",-0.00812310671763739,1166,FALSE
"merchant_Evobike_Tultepec_29328",-0.00824291976602436,1167,FALSE
"merchant_VIDANO_Clothing_255",-0.00824291976602443,1168,FALSE
"merchant_Lo_Quiero_6046",-0.00826783893001406,1169,FALSE
"merchant_Karani_Art_11898",-0.00855449191693665,1170,FALSE
"merchant_Zapaterias_Mexico_10696",-0.0087040035829864,1171,FALSE
"merchant_Lady_Paulina_9330",-0.00879257172680228,1172,FALSE
"merchant_Fajas_Colombianas_Mx_6927",-0.00933011244032916,1173,FALSE
"merchant_Chef_Maker_8932",-0.00936706784737482,1174,FALSE
"merchant_Diversey_10768",-0.00969154932083082,1175,FALSE
"merchant_Happy_Trail_6223",-0.00972380309573213,1176,FALSE
"merchant_Mundo_Dextivo_471",-0.0100798218115078,1177,FALSE
"merchant_Gambetita_4660",-0.0101633130569216,1178,FALSE
"merchant_Arcelular_11090",-0.0102574612097866,1179,FALSE
"merchant_Vidanat_10073",-0.0104576219738183,1180,FALSE
"merchant_WEST_AND_COAST_12359",-0.0104887088647839,1181,FALSE
"merchant_TOTAL_FIT_STORE_7102",-0.0104887088647839,1182,FALSE
"merchant_COTARA_1689",-0.0109334706531234,1183,FALSE
"merchant_mrgrita_9797",-0.0109823804467755,1184,FALSE
"merchant_TICKETSTAR_32980",-0.0110416785703024,1185,FALSE
"merchant_Otonagai_Heaven_5944",-0.0110416785703024,1186,FALSE
"merchant_Mi_Contador_Conekta_32319",-0.0110416785703024,1187,FALSE
"merchant_Handal_Cases_9382",-0.0110416785703025,1188,FALSE
"merchant_Vitia_Beauty_10003",-0.0110416785703025,1189,FALSE
"merchant_Elite_Shoes_7007",-0.0110758977422003,1190,FALSE
"merchant_La_Jugueter_ia_de_Adultos_11005",-0.0110758977422003,1191,FALSE
"merchant_Capilares_7232",-0.0114951306154615,1192,FALSE
"merchant_YUYI_NAILS_10777",-0.011842644109128,1193,FALSE
"merchant_Celia_9411",-0.0119223962103146,1194,FALSE
"merchant_Sticky_Bra_8698",-0.011961821480364,1195,FALSE
"merchant_DAMBOA_7396",-0.0122409577978188,1196,FALSE
"merchant_Bebeboo_9945",-0.0122774426085498,1197,FALSE
"merchant_Florsheim_8353",-0.0124857474084179,1198,FALSE
"merchant_Cactus_Kicks_6081",-0.0126962194559892,1199,FALSE
"merchant_Tienda_Triple_A_6659",-0.0129518434849023,1200,FALSE
"merchant_Colday_8017",-0.0137503180455904,1201,FALSE
"merchant_Garden_Zens_10430",-0.0138404373745805,1202,FALSE
"merchant_Hogare_11044",-0.0138404373745805,1203,FALSE
"merchant_Pikshop_4457",-0.0138404373745805,1204,FALSE
"merchant_Halara_Ebanx_12357",-0.0138404373745805,1205,FALSE
"merchant_Ninos_Rojo_Online_3358",-0.0138404373745806,1206,FALSE
"merchant_uyu_beauty_33012",-0.013990767960642,1207,FALSE
"merchant_Free_the_Rabbit_12159",-0.0141387930086008,1208,FALSE
"merchant_Scandal_Online_Store_3818",-0.0143165411697779,1209,FALSE
"merchant_Lila_Activewear_8084",-0.0143165411697781,1210,FALSE
"merchant_TIKI_TIKI_BABY_SHOP_29411",-0.014744231303666,1211,FALSE
"merchant_BONE_FISH_7936",-0.0147581124999055,1212,FALSE
"merchant_Dprisa_Store_5896",-0.0148242210116917,1213,FALSE
"merchant_Geovanny_Apparel_11463",-0.014871841225666,1214,FALSE
"merchant_BEAUTARA_8752",-0.0149889886099921,1215,FALSE
"merchant_Boxtool_10936",-0.0150940218172567,1216,FALSE
"merchant_Seyoulmx_11462",-0.0151167372969021,1217,FALSE
"merchant_Omishop_10439",-0.0151490165563522,1218,FALSE
"merchant_Pandas_11543",-0.0151898370621944,1219,FALSE
"merchant_Altura_Siete_29409",-0.0152316743191607,1220,FALSE
"merchant_Distribuidora_Magar_8632",-0.0152410005559806,1221,FALSE
"merchant_Wocoro_1032",-0.0156329704926003,1222,FALSE
"merchant_Bebica_Shop_4661",-0.0156367854588195,1223,FALSE
"merchant_Calorheat_6214",-0.0156367854588195,1224,FALSE
"merchant_Cleto_reyes_7600",-0.0157638982039369,1225,FALSE
"merchant_Botas_Michelle_6844",-0.0160089422513833,1226,FALSE
"merchant_NR_SPORTS_MEXICO_10977",-0.0160166898509487,1227,FALSE
"merchant_ARKPC_3761",-0.0163803621637824,1228,FALSE
"merchant_Savvy_Savvy_Fashion_Boutique_30437",-0.0165541985240952,1229,FALSE
"merchant_DiggiShop_Games_10775",-0.0165636643855569,1230,FALSE
"merchant_Match_Originals_808",-0.0166391961788585,1231,FALSE
"merchant_PERICENTRO_FASHION_6975",-0.0166391961788585,1232,FALSE
"merchant_Lukaut_4652",-0.0166391961788585,1233,FALSE
"merchant_Rommishop_By_Atlas_Del_descanso_30041",-0.0166391961788585,1234,FALSE
"merchant_Fiorella_mx_11354",-0.0166391961788586,1235,FALSE
"merchant_Plop_Acuarelas_10841",-0.0168795135221525,1236,FALSE
"merchant_Feeling_7890",-0.0170957307362369,1237,FALSE
"merchant_Manet_Moda_Sa_De_Cv_5303",-0.017095730736237,1238,FALSE
"merchant_KRB_11347",-0.0174428067529731,1239,FALSE
"merchant_Crosscountry_Online_4816",-0.0175144760532858,1240,FALSE
"merchant_Papeler_ia_Clickit_10919",-0.0175571845973556,1241,FALSE
"merchant_Colecciona_Mx_12158",-0.0175874205592004,1242,FALSE
"merchant_Coimprit_6019",-0.0176379253816373,1243,FALSE
"merchant_Royal_Goose_2649",-0.0179593804918382,1244,FALSE
"merchant_Todo_de_Tenis_Online_2971",-0.0182143163141214,1245,FALSE
"merchant_Cordov_a_9987",-0.0182527745060486,1246,FALSE
"merchant_Love_Pet_4350",-0.0183249358324256,1247,FALSE
"merchant_Dicentra_Mexicana_8599",-0.0183290069411934,1248,FALSE
"merchant_Siafu_Electronics_11281",-0.0185338445530355,1249,FALSE
"merchant_Speed_Castings_10896",-0.0185359089992669,1250,FALSE
"merchant_Escarabajo_Refacciones_Accesorios_9687",-0.0185461384759186,1251,FALSE
"merchant_Makomo_8753",-0.0185461384759187,1252,FALSE
"merchant_144_rayosbikes_5894",-0.0187180975058639,1253,FALSE
"merchant_Elefantino_6601",-0.0187907337831702,1254,FALSE
"merchant_US_Polo_ASSN_7432",-0.0188980694086457,1255,FALSE
"merchant_Marama_Products_12395",-0.0190297030678573,1256,FALSE
"merchant_vitah_ub_32585",-0.0191775063111445,1257,FALSE
"merchant_Keystone_Institute_11946",-0.0192026725070646,1258,FALSE
"merchant_Ninja_M_exico_2810",-0.0192855051308788,1259,FALSE
"merchant_CHIK_Productos_de_Belleza_12396",-0.0193645624595811,1260,FALSE
"merchant_Construrama_Ferreter_ia_y_Plomer_ia_Santana_29449",-0.0194379549831365,1261,FALSE
"merchant_Bets_Bolsas_Y_Accesorios_29393",-0.0194379549831365,1262,FALSE
"merchant_OUTDOOR_PEOPLE_STORE_30570",-0.0194379549831365,1263,FALSE
"merchant_TiShop_com_mx_32451",-0.0194379549831365,1264,FALSE
"merchant_ILUMIINEYE_10980",-0.0194379549831365,1265,FALSE
